2 Cat.;4 Cat.;6 Cat.;8 Cat.;10 Cat.;15 Cat.;25 Cat.
0.4424;2.953;5.5624;10.6336;16.1236;29.5688;95.4672
0.4714;2.5774;5.5032;11.5088;18.7312;37.5668;98.816
0.4584;2.4836;6.764;11.1166;16.9548;34.038;101.1292
0.486;2.4602;5.9462;10.3944;16.156;36.4972;92.7248
0.4736;2.5346;5.9848;9.9408;17.476;29.9018;105.4896
0.476;2.42;6.1956;11.0394;17.6754;37.6806;125.0972
0.4916;2.2392;6.416;9.5504;15.5196;37.0888;93.592
0.4244;2.302;5.2624;10.376;13.6648;36.5388;101.2028
0.4916;2.3416;4.8198;11.8376;16.356;37.0536;87.464
0.4802;2.9128;5.66;9.128;16.4776;28.1288;90.2124
0.461;2.5256;6.04;9.192;13.936;35.5788;99.4308
0.4892;2.625;5.2692;12.2444;13.8508;38.916;116.8848
0.474;2.1712;5.1032;9.5896;16.7896;33.48;98.834
0.4316;2.664;5.948;10.4922;14.6612;37.9872;104.624
0.4892;2.5404;5.366;12.5614;18.7726;38.7816;105.6824
0.494;2.4174;6.603;10.5048;15.5248;36.209;105.58
0.4846;2.3488;5.5524;9.238;16.0904;43.98;96.5608
0.4902;2.3186;5.8368;9.458;15.096;35.134;104.3946
0.48;2.418;5.2806;9.0504;17.188;33.855;106.8424
0.484;2.3948;5.8768;10.454;15.9228;42.126;106.8792
0.4976;2.5128;5.8128;11.065;18.2512;35.8386;113.532
0.491;2.8152;6.266;9.5288;17.0344;34.126;108.171
0.4856;2.541;5.9898;10.018;16.68;34.433;92.891
0.4824;2.16;5.8844;9.6332;17.738;36.114;102.9
0.48;2.2726;6.0384;10.8446;17.4476;36.4;104.4922
0.4712;2.3488;6.265;10.2244;13.7576;33.378;97.3008
0.5008;2.2868;5.1312;11.329;13.961;36.696;103.221
0.455;2.568;4.78;10.9472;16.7928;35.17;107.6268
0.484;2.153;6.0218;8.9568;14.373;32.5194;109.0924
0.4802;2.2144;5.3134;8.5914;17.428;38.5216;108.4868
0.4552;2.2008;6.5988;10.3188;16.4792;37.744;105.4416
0.497;2.3256;5.8812;10.34;18.074;36.6602;100.8424
0.5;2.6616;6.504;10.682;16.99;38.3712;94.7504
0.467;2.4144;5.6912;8.8756;18.4902;35.6592;90.2608
0.4936;2.5468;6.288;11.0798;13.1064;33.742;102.1726
0.4976;2.5634;4.818;10.4064;15.432;33.6;102.044
0.467;2.4648;6.0128;10.6644;14.492;30.6764;88.0214
0.4994;2.5408;5.0212;10.753;15.7194;36.94;92.5152
0.458;2.6758;6.1088;8.0074;17.456;36.908;99.3338
0.4984;2.505;6.024;10.924;17.0528;32.2688;107.359
0.4888;2.676;6.279;10.844;14.996;32.872;110.0696
0.482;2.403;5.6196;10.102;19.3164;33.813;104.8198
0.476;2.7292;6.2816;10.96;15.3816;35.507;105.832
0.4714;2.243;5.7636;10.7534;16.4376;41.3306;101.096
0.486;2.331;5.7992;10.605;15.932;33.24;99.088
0.494;2.4;5.471;12.1408;18.7276;36.2856;88.9864
0.48;2.1198;6.7692;10.29;17.2252;34.3574;105.1732
0.4692;2.3448;5.9356;9.0556;13.3626;40.234;111.4532
0.4888;2.832;4.672;11.8088;15.702;35.078;109.056
0.4532;2.2712;5.4372;10.0256;15.0906;37.4174;99.9356
0.489;2.5088;5.625;9.9312;16.4276;35.7578;94.2928
0.4824;2.983;5.852;9.3688;18.0824;31.958;104.8664
0.4758;2.4224;5.9644;10.4234;16.987;35.3102;100.236
0.493;2.316;6.285;10.6768;15.1856;36.16;95.8278
0.4636;2.204;5.32;9.634;17.7166;31.952;108.6032
0.4988;2.1532;5.918;11.154;16.415;44.586;107.19
0.4824;2.3166;5.385;9.7352;19.14;36.5416;116.9692
0.4976;2.7152;6.651;9.2632;17.206;37.5604;98.6264
0.48;2.4158;6.2934;11.0036;16.226;35.4252;100.6184
0.4904;2.4714;6.2272;10.6172;18.7546;34.984;97.7626
0.4712;2.4378;6.316;10.6044;16.1178;31.0048;87.0016
0.4736;2.432;5.92;11.1112;16.64;36.1358;100.3142
0.4118;2.3116;5.523;10.4352;14.203;36.148;104.3806
0.4496;2.498;5.2936;9.5136;14.9944;33.1944;83.2132
0.4802;2.253;5.2244;9.7932;18.3782;32.6792;99.6092
0.4608;2.1588;6.4202;8.9548;19.1096;36.3382;122.02
0.5;2.3;6.8868;10.575;17.427;41.4796;88.2458
0.4892;2.6592;6.6296;9.9112;15.948;40.282;100.747
0.4976;2.241;5.8202;9.4814;15.825;35.539;110.308
0.473;2.424;5.642;9.2692;15.58;34.2884;99.0976
0.4824;2.241;5.4004;10.19;16.3088;32.508;98.668
0.4422;2.757;5.9688;10.7574;15.98;34.2972;103.1848
0.4616;2.4992;5.6936;11.5768;15.088;29.2898;86.468
